1.56	0.337	0.103	-2.20662	0	-0.396709	-0.945902	0	5.26141	0	0	0	
1.57	0.337	0.103	-2.21545	0	-0.343997	-0.819984	0	5.28096	0	0	0	
1.58	0.337	0.103	-2.22302	0	-0.291105	-0.693708	0	5.29749	0	0	0	
1.59	0.337	0.103	-2.22933	0	-0.238063	-0.567146	0	5.31101	0	0	0	
1.6	0.337	0.103	-2.23436	0	-0.1849	-0.44037	0	5.3215	0	0	0	
1.61	0.337	0.103	-2.23813	0	-0.131648	-0.313452	0	5.32897	0	0	0	
1.62	0.337	0.103	-2.24063	0	-0.0783359	-0.186464	0	5.3334	0	0	0	
1.63	0.337	0.103	-2.24186	0	-0.0249947	-0.0594785	0	5.33482	0	0	0	
1.64	0.337	0.103	-2.24182	0	0.0283454	0.0674328	0	5.33322	0	0	0	
1.65	0.337	0.103	-2.24051	0	0.0816545	0.194198	0	5.3286	0	0	0	
1.66	0.337	0.103	-2.23794	0	0.134902	0.320747	0	5.32097	0	0	0	
1.67	0.337	0.103	-2.2341	0	0.188059	0.447006	0	5.31034	0	0	0	
1.68	0.337	0.103	-2.229	0	0.241094	0.572907	0	5.29672	0	0	0	
1.69	0.337	0.103	-2.22264	0	0.293978	0.698377	0	5.28013	0	0	0	
1.7	0.337	0.103	-2.21503	0	0.346682	0.823348	0	5.26057	0	0	0	
1.71	0.337	0.103	-2.20618	0	0.399175	0.947748	0	5.23806	0	0	0	
1.72	0.337	0.103	-2.19608	0	0.451428	1.07151	0	5.21262	0	0	0	
1.73	0.337	0.103	-2.18475	0	0.503413	1.19456	0	5.18426	0	0	0	
1.74	0.337	0.103	-2.17219	0	0.555099	1.31684	0	5.15302	0	0	0	
1.75	0.337	0.103	-2.15842	0	0.606459	1.43827	0	5.1189	0	0	0	
1.76	0.337	0.103	-2.14343	0	0.657463	1.5588	0	5.08193	0	0	0	
1.77	0.337	0.103	-2.12725	0	0.708083	1.67834	0	5.04214	0	0	0	
1.78	0.337	0.103	-2.10987	0	0.758291	1.79685	0	4.99955	0	0	0	
1.79	0.337	0.103	-2.09132	0	0.80806	1.91424	0	4.95419	0	0	0	
1.8	0.337	0.103	-2.07159	0	0.857361	2.03046	0	4.90609	0	0	0	
1.81	0.337	0.103	-2.05071	0	0.906168	2.14545	0	4.85528	0	0	0	
1.82	0.337	0.103	-2.02869	0	0.954453	2.25913	0	4.80179	0	0	0	
1.83	0.337	0.103	-2.00554	0	1.00219	2.37146	0	4.74566	0	0	0	
1.84	0.337	0.103	-1.98127	0	1.04935	2.48237	0	4.68692	0	0	0	
1.85	0.337	0.103	-1.9559	0	1.09592	2.59179	0	4.62561	0	0	0	
1.86	0.337	0.103	-1.92944	0	1.14185	2.69967	0	4.56176	0	0	0	
1.87	0.337	0.103	-1.90191	0	1.18714	2.80596	0	4.49542	0	0	0	
